order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV2	Name	derives_from
919_	chr12	miRNA	81552176.0	81552197.0	+	MIMAT0019794	MIMAT0019794	hsa-miR-4699-5p	hsa-miR-4699-5p	MI0017332
920_	chr12	miRNA	81552212.0	81552233.0	+	MIMAT0019795	MIMAT0019795	hsa-miR-4699-3p	hsa-miR-4699-3p	MI0017332
921_	chr12	miRNA_primary_transcript	94955565.0	94955635.0	+	MI0019307	MI0019307	hsa-mir-5700	hsa-mir-5700	na
922_	chr12	miRNA	94955570.0	94955591.0	+	MIMAT0022493	MIMAT0022493	hsa-miR-5700-5p	hsa-miR-5700	MI0019307
923_	chr12	miRNA_primary_transcript	94965007.0	94965128.0	-	MI0025514	MI0025514	hsa-mir-7844	hsa-mir-7844	na
924_	chr12	miRNA	94965082.0	94965103.0	-	MIMAT0030419	MIMAT0030419	hsa-miR-7844-5p	hsa-miR-7844-5p	MI0025514
925_	chr12	miRNA_primary_transcript	95228174.0	95228289.0	+	MI0003131	MI0003131	hsa-mir-492	hsa-mir-492	na
926_	chr12	miRNA	95228203.0	95228225.0	+	MIMAT0002812	MIMAT0002812	hsa-miR-492-5p	hsa-miR-492	MI0003131
927_	chr12	miRNA_primary_transcript	95702196.0	95702289.0	+	MI0000812	MI0000812	hsa-mir-331	hsa-mir-331	na
928_	chr12	miRNA	95702221.0	95702242.0	+	MIMAT0004700	MIMAT0004700	hsa-miR-331-5p	hsa-miR-331-5p	MI0000812
929_	chr12	miRNA	95702256.0	95702276.0	+	MIMAT0000760	MIMAT0000760	hsa-miR-331-3p	hsa-miR-331-3p	MI0000812
930_	chr12	miRNA_primary_transcript	95703699.0	95703760.0	+	MI0016086	MI0016086	hsa-mir-3685	hsa-mir-3685	na
931_	chr12	miRNA	95703704.0	95703725.0	+	MIMAT0018113	MIMAT0018113	hsa-miR-3685-5p	hsa-miR-3685	MI0016086
932_	chr12	miRNA_primary_transcript	97885687.0	97885756.0	+	MI0006386	MI0006386	hsa-mir-1251	hsa-mir-1251	na
933_	chr12	miRNA	97885691.0	97885711.0	+	MIMAT0005903	MIMAT0005903	hsa-miR-1251-5p	hsa-miR-1251-5p	MI0006386
934_	chr12	miRNA	97885729.0	97885749.0	+	MIMAT0026741	MIMAT0026741	hsa-miR-1251-3p	hsa-miR-1251-3p	MI0006386
935_	chr12	miRNA_primary_transcript	97957590.0	97957689.0	+	MI0000453	MI0000453	hsa-mir-135a-2	hsa-mir-135a-2	na
936_	chr12	miRNA	97957612.0	97957634.0	+	MIMAT0000428	MIMAT0000428	hsa-miR-135a-5p	hsa-miR-135a-5p	MI0000453
937_	chr12	miRNA_primary_transcript	98332834.0	98332899.0	-	MI0016857	MI0016857	hsa-mir-4495	hsa-mir-4495	na
938_	chr12	miRNA	98332875.0	98332895.0	-	MIMAT0019030	MIMAT0019030	hsa-miR-4495-5p	hsa-miR-4495	MI0016857
939_	chr12	miRNA_primary_transcript	98389161.0	98389226.0	-	MI0015834	MI0015834	hsa-mir-4303	hsa-mir-4303	na
940_	chr12	miRNA	98389200.0	98389216.0	-	MIMAT0016856	MIMAT0016856	hsa-miR-4303-5p	hsa-miR-4303	MI0015834
941_	chr12	miRNA_primary_transcript	100583662.0	100583727.0	+	MI0008195	MI0008195	hsa-mir-1827	hsa-mir-1827	na
942_	chr12	miRNA	100583710.0	100583727.0	+	MIMAT0006767	MIMAT0006767	hsa-miR-1827-3p	hsa-miR-1827	MI0008195
943_	chr12	miRNA_primary_transcript	104324203.0	104324333.0	+	MI0016052	MI0016052	hsa-mir-3652	hsa-mir-3652	na
944_	chr12	miRNA	104324203.0	104324220.0	+	MIMAT0018072	MIMAT0018072	hsa-miR-3652-5p	hsa-miR-3652	MI0016052
945_	chr12	miRNA_primary_transcript	104985411.0	104985494.0	+	MI0016429	MI0016429	hsa-mir-3922	hsa-mir-3922	na
946_	chr12	miRNA	104985472.0	104985493.0	+	MIMAT0018197	MIMAT0018197	hsa-miR-3922-3p	hsa-miR-3922-3p	MI0016429
947_	chr12	miRNA	104985423.0	104985445.0	+	MIMAT0019227	MIMAT0019227	hsa-miR-3922-5p	hsa-miR-3922-5p	MI0016429
948_	chr12	miRNA_primary_transcript	109029586.0	109029646.0	+	MI0016858	MI0016858	hsa-mir-4496	hsa-mir-4496	na
949_	chr12	miRNA	109029625.0	109029646.0	+	MIMAT0019031	MIMAT0019031	hsa-miR-4496-3p	hsa-miR-4496	MI0016858
950_	chr12	miRNA_primary_transcript	109230684.0	109230782.0	-	MI0003633	MI0003633	hsa-mir-619	hsa-mir-619	na
951_	chr12	miRNA	109230699.0	109230722.0	-	MIMAT0003288	MIMAT0003288	hsa-miR-619-3p	hsa-miR-619-3p	MI0003633
952_	chr12	miRNA	109230738.0	109230759.0	-	MIMAT0026622	MIMAT0026622	hsa-miR-619-5p	hsa-miR-619-5p	MI0003633
953_	chr12	miRNA_primary_transcript	110271153.0	110271241.0	+	MI0016859	MI0016859	hsa-mir-4497	hsa-mir-4497	na
954_	chr12	miRNA	110271155.0	110271171.0	+	MIMAT0019032	MIMAT0019032	hsa-miR-4497-5p	hsa-miR-4497	MI0016859
955_	chr12	miRNA_primary_transcript	111741946.0	111742013.0	+	MI0022605	MI0022605	hsa-mir-6760	hsa-mir-6760	na
956_	chr12	miRNA	111741951.0	111741973.0	+	MIMAT0027420	MIMAT0027420	hsa-miR-6760-5p	hsa-miR-6760-5p	MI0022605
957_	chr12	miRNA	111741993.0	111742013.0	+	MIMAT0027421	MIMAT0027421	hsa-miR-6760-3p	hsa-miR-6760-3p	MI0022605
958_	chr12	miRNA_primary_transcript	112237638.0	112237709.0	+	MI0022606	MI0022606	hsa-mir-6761	hsa-mir-6761	na
959_	chr12	miRNA	112237643.0	112237663.0	+	MIMAT0027422	MIMAT0027422	hsa-miR-6761-5p	hsa-miR-6761-5p	MI0022606
960_	chr12	miRNA	112237686.0	112237707.0	+	MIMAT0027423	MIMAT0027423	hsa-miR-6761-3p	hsa-miR-6761-3p	MI0022606
961_	chr12	miRNA_primary_transcript	112475403.0	112475519.0	-	MI0016057	MI0016057	hsa-mir-3657	hsa-mir-3657	na
962_	chr12	miRNA	112475431.0	112475451.0	-	MIMAT0018077	MIMAT0018077	hsa-miR-3657-3p	hsa-miR-3657	MI0016057
963_	chr12	miRNA_primary_transcript	112601062.0	112601125.0	-	MI0022708	MI0022708	hsa-mir-6861	hsa-mir-6861	na
964_	chr12	miRNA	112601099.0	112601120.0	-	MIMAT0027623	MIMAT0027623	hsa-miR-6861-5p	hsa-miR-6861-5p	MI0022708
965_	chr12	miRNA	112601069.0	112601086.0	-	MIMAT0027624	MIMAT0027624	hsa-miR-6861-3p	hsa-miR-6861-3p	MI0022708
966_	chr12	miRNA_primary_transcript	113132839.0	113132981.0	-	MI0006362	MI0006362	hsa-mir-1302-1	hsa-mir-1302-1	na
967_	chr12	miRNA	113132887.0	113132907.0	-	MIMAT0005890_1	MIMAT0005890	hsa-miR-1302-3p	hsa-miR-1302	MI0006362
968_	chr12	miRNA_primary_transcript	113596918.0	113596982.0	-	MI0022957	MI0022957	hsa-mir-7106	hsa-mir-7106	na
969_	chr12	miRNA	113596958.0	113596977.0	-	MIMAT0028109	MIMAT0028109	hsa-miR-7106-5p	hsa-miR-7106-5p	MI0022957
970_	chr12	miRNA	113596918.0	113596940.0	-	MIMAT0028110	MIMAT0028110	hsa-miR-7106-3p	hsa-miR-7106-3p	MI0022957
971_	chr12	miRNA_primary_transcript	113729328.0	113729413.0	+	MI0022607	MI0022607	hsa-mir-6762	hsa-mir-6762	na
972_	chr12	miRNA	113729333.0	113729355.0	+	MIMAT0027424	MIMAT0027424	hsa-miR-6762-5p	hsa-miR-6762-5p	MI0022607
973_	chr12	miRNA	113729391.0	113729413.0	+	MIMAT0027425	MIMAT0027425	hsa-miR-6762-3p	hsa-miR-6762-3p	MI0022607
974_	chr12	miRNA_primary_transcript	116586365.0	116586459.0	-	MI0003634	MI0003634	hsa-mir-620	hsa-mir-620	na
975_	chr12	miRNA	116586380.0	116586399.0	-	MIMAT0003289	MIMAT0003289	hsa-miR-620-3p	hsa-miR-620	MI0003634
976_	chr12	miRNA_primary_transcript	116866057.0	116866123.0	-	MI0016824	MI0016824	hsa-mir-4472-2	hsa-mir-4472-2	na
977_	chr12	miRNA	116866099.0	116866116.0	-	MIMAT0018999	MIMAT0018999	hsa-miR-4472-5p	hsa-miR-4472	MI0016824
978_	chr12	miRNA_primary_transcript	120151439.0	120151529.0	-	MI0006271	MI0006271	hsa-mir-1178	hsa-mir-1178	na
979_	chr12	miRNA	120151454.0	120151474.0	-	MIMAT0005823	MIMAT0005823	hsa-miR-1178-3p	hsa-miR-1178-3p	MI0006271
980_	chr12	miRNA	120151483.0	120151500.0	-	MIMAT0022940	MIMAT0022940	hsa-miR-1178-5p	hsa-miR-1178-5p	MI0006271
981_	chr12	miRNA_primary_transcript	120593238.0	120593303.0	-	MI0016860	MI0016860	hsa-mir-4498	hsa-mir-4498	na
982_	chr12	miRNA	120593277.0	120593298.0	-	MIMAT0019033	MIMAT0019033	hsa-miR-4498-5p	hsa-miR-4498	MI0016860
983_	chr12	miRNA_primary_transcript	121160996.0	121161069.0	+	MI0017333	MI0017333	hsa-mir-4700	hsa-mir-4700	na
984_	chr12	miRNA	121161005.0	121161026.0	+	MIMAT0019796	MIMAT0019796	hsa-miR-4700-5p	hsa-miR-4700-5p	MI0017333
985_	chr12	miRNA	121161036.0	121161061.0	+	MIMAT0019797	MIMAT0019797	hsa-miR-4700-3p	hsa-miR-4700-3p	MI0017333
986_	chr12	miRNA_primary_transcript	121882076.0	121882155.0	-	MI0022958	MI0022958	hsa-mir-7107	hsa-mir-7107	na
987_	chr12	miRNA	121882129.0	121882150.0	-	MIMAT0028111	MIMAT0028111	hsa-miR-7107-5p	hsa-miR-7107-5p	MI0022958
988_	chr12	miRNA	121882082.0	121882108.0	-	MIMAT0028112	MIMAT0028112	hsa-miR-7107-3p	hsa-miR-7107-3p	MI0022958
989_	chr12	miRNA_primary_transcript	123495214.0	123495275.0	-	MI0015832	MI0015832	hsa-mir-4304	hsa-mir-4304	na
990_	chr12	miRNA	123495249.0	123495265.0	-	MIMAT0016854	MIMAT0016854	hsa-miR-4304-5p	hsa-miR-4304	MI0015832
991_	chr12	miRNA_primary_transcript	123849311.0	123849390.0	-	MI0025908	MI0025908	hsa-mir-8072	hsa-mir-8072	na
992_	chr12	miRNA	123849361.0	123849380.0	-	MIMAT0030999	MIMAT0030999	hsa-miR-8072-5p	hsa-miR-8072	MI0025908
993_	chr12	miRNA_primary_transcript	124020956.0	124021081.0	+	MI0016412	MI0016412	hsa-mir-3908	hsa-mir-3908	na
994_	chr12	miRNA	124020960.0	124020981.0	+	MIMAT0018182	MIMAT0018182	hsa-miR-3908-5p	hsa-miR-3908	MI0016412
995_	chr12	miRNA_primary_transcript	124821727.0	124821788.0	-	MI0022727	MI0022727	hsa-mir-6880	hsa-mir-6880	na
996_	chr12	miRNA	124821762.0	124821783.0	-	MIMAT0027660	MIMAT0027660	hsa-miR-6880-5p	hsa-miR-6880-5p	MI0022727
997_	chr12	miRNA	124821727.0	124821747.0	-	MIMAT0027661	MIMAT0027661	hsa-miR-6880-3p	hsa-miR-6880-3p	MI0022727
998_	chr12	miRNA_primary_transcript	125400093.0	125400205.0	+	MI0018167	MI0018167	hsa-mir-5188	hsa-mir-5188	na
999_	chr12	miRNA	125400156.0	125400178.0	+	MIMAT0021119	MIMAT0021119	hsa-miR-5188-3p	hsa-miR-5188	MI0018167
1000_	chr12	miRNA_primary_transcript	128729051.0	128729118.0	+	MI0016861	MI0016861	hsa-mir-4419b	hsa-mir-4419b	na
1001_	chr12	miRNA	128729092.0	128729109.0	+	MIMAT0019034	MIMAT0019034	hsa-miR-4419b-3p	hsa-miR-4419b	MI0016861
1002_	chr12	miRNA_primary_transcript	128778637.0	128778723.0	+	MI0016002	MI0016002	hsa-mir-3612	hsa-mir-3612	na
1003_	chr12	miRNA	128778650.0	128778671.0	+	MIMAT0017989	MIMAT0017989	hsa-miR-3612-5p	hsa-miR-3612	MI0016002
1004_	chr12	miRNA_primary_transcript	133158583.0	133158647.0	+	MI0022608	MI0022608	hsa-mir-6763	hsa-mir-6763	na
1005_	chr12	miRNA	133158588.0	133158606.0	+	MIMAT0027426	MIMAT0027426	hsa-miR-6763-5p	hsa-miR-6763-5p	MI0022608
1006_	chr12	miRNA	133158627.0	133158647.0	+	MIMAT0027427	MIMAT0027427	hsa-miR-6763-3p	hsa-miR-6763-3p	MI0022608
1007_	chr13	miRNA_primary_transcript	21007917.0	21007985.0	-	MI0016862	MI0016862	hsa-mir-4499	hsa-mir-4499	na
1008_	chr13	miRNA	21007969.0	21007985.0	-	MIMAT0019035	MIMAT0019035	hsa-miR-4499-5p	hsa-miR-4499	MI0016862
1009_	chr13	miRNA_primary_transcript	24736555.0	24736643.0	+	MI0011282	MI0011282	hsa-mir-2276	hsa-mir-2276	na
1010_	chr13	miRNA	24736608.0	24736629.0	+	MIMAT0011775	MIMAT0011775	hsa-miR-2276-3p	hsa-miR-2276-3p	MI0011282
1011_	chr13	miRNA	24736570.0	24736591.0	+	MIMAT0026921	MIMAT0026921	hsa-miR-2276-5p	hsa-miR-2276-5p	MI0011282
1012_	chr13	miRNA_primary_transcript	40238171.0	40238272.0	-	MI0015835	MI0015835	hsa-mir-4305	hsa-mir-4305	na
1013_	chr13	miRNA	40238245.0	40238262.0	-	MIMAT0016857	MIMAT0016857	hsa-miR-4305-5p	hsa-miR-4305	MI0015835
1014_	chr13	miRNA_primary_transcript	41301964.0	41302011.0	-	MI0008190	MI0008190	hsa-mir-320d-1	hsa-mir-320d-1	na
1015_	chr13	miRNA	41301964.0	41301982.0	-	MIMAT0006764	MIMAT0006764	hsa-miR-320d-3p	hsa-miR-320d	MI0008190
1016_	chr13	miRNA_primary_transcript	41384902.0	41384997.0	+	MI0003635	MI0003635	hsa-mir-621	hsa-mir-621	na
1017_	chr13	miRNA	41384962.0	41384982.0	+	MIMAT0003290	MIMAT0003290	hsa-miR-621-3p	hsa-miR-621	MI0003635
1018_	chr13	miRNA_primary_transcript	41675155.0	41675236.0	-	MI0014199	MI0014199	hsa-mir-3168	hsa-mir-3168	na
1019_	chr13	miRNA	41675212.0	41675228.0	-	MIMAT0015043	MIMAT0015043	hsa-miR-3168-5p	hsa-miR-3168	MI0014199
1020_	chr13	miRNA_primary_transcript	42142422.0	42142531.0	-	MI0017873	MI0017873	hsa-mir-5006	hsa-mir-5006	na
1021_	chr13	miRNA	42142491.0	42142511.0	-	MIMAT0021033	MIMAT0021033	hsa-miR-5006-5p	hsa-miR-5006-5p	MI0017873
1022_	chr13	miRNA	42142442.0	42142462.0	-	MIMAT0021034	MIMAT0021034	hsa-miR-5006-3p	hsa-miR-5006-3p	MI0017873
1023_	chr13	miRNA_primary_transcript	44770265.0	44770336.0	-	MI0025915	MI0025915	hsa-mir-8079	hsa-mir-8079	na
1024_	chr13	miRNA	44770307.0	44770326.0	-	MIMAT0031006	MIMAT0031006	hsa-miR-8079-5p	hsa-miR-8079	MI0025915
1025_	chr13	miRNA_primary_transcript	50570551.0	50570637.0	-	MI0016003	MI0016003	hsa-mir-3613	hsa-mir-3613	na
1026_	chr13	miRNA	50570601.0	50570622.0	-	MIMAT0017990	MIMAT0017990	hsa-miR-3613-5p	hsa-miR-3613-5p	MI0016003
1027_	chr13	miRNA	50570562.0	50570585.0	-	MIMAT0017991	MIMAT0017991	hsa-miR-3613-3p	hsa-miR-3613-3p	MI0016003
1028_	chr13	miRNA_primary_transcript	50623109.0	50623197.0	-	MI0000070	MI0000070	hsa-mir-16-1	hsa-mir-16-1	na
1029_	chr13	miRNA	50623163.0	50623184.0	-	MIMAT0000069	MIMAT0000069	hsa-miR-16-5p	hsa-miR-16-5p	MI0000070
1030_	chr13	miRNA	50623121.0	50623142.0	-	MIMAT0004489	MIMAT0004489	hsa-miR-16-1-3p	hsa-miR-16-1-3p	MI0000070
1031_	chr13	miRNA_primary_transcript	50623255.0	50623337.0	-	MI0000069	MI0000069	hsa-mir-15a	hsa-mir-15a	na
1032_	chr13	miRNA	50623303.0	50623324.0	-	MIMAT0000068	MIMAT0000068	hsa-miR-15a-5p	hsa-miR-15a-5p	MI0000069
1033_	chr13	miRNA	50623266.0	50623287.0	-	MIMAT0004488	MIMAT0004488	hsa-miR-15a-3p	hsa-miR-15a-3p	MI0000069
1034_	chr13	miRNA_primary_transcript	51922703.0	51922775.0	-	MI0019300	MI0019300	hsa-mir-5693	hsa-mir-5693	na
1035_	chr13	miRNA	51922712.0	51922733.0	-	MIMAT0022486	MIMAT0022486	hsa-miR-5693-3p	hsa-miR-5693	MI0019300
1036_	chr13	miRNA_primary_transcript	52126725.0	52126803.0	+	MI0017336	MI0017336	hsa-mir-4703	hsa-mir-4703	na
1037_	chr13	miRNA	52126735.0	52126757.0	+	MIMAT0019801	MIMAT0019801	hsa-miR-4703-5p	hsa-miR-4703-5p	MI0017336
1038_	chr13	miRNA	52126773.0	52126794.0	+	MIMAT0019802	MIMAT0019802	hsa-miR-4703-3p	hsa-miR-4703-3p	MI0017336
1039_	chr13	miRNA_primary_transcript	53384185.0	53384275.0	+	MI0004065	MI0004065	hsa-mir-759	hsa-mir-759	na
1040_	chr13	miRNA	53384208.0	53384229.0	+	MIMAT0010497	MIMAT0010497	hsa-miR-759-5p	hsa-miR-759	MI0004065
1041_	chr13	miRNA_primary_transcript	54886107.0	54886183.0	-	MI0006358	MI0006358	hsa-mir-1297	hsa-mir-1297	na
1042_	chr13	miRNA	54886116.0	54886132.0	-	MIMAT0005886	MIMAT0005886	hsa-miR-1297-3p	hsa-miR-1297	MI0006358
1043_	chr13	miRNA_primary_transcript	55748589.0	55748683.0	+	MI0017874	MI0017874	hsa-mir-5007	hsa-mir-5007	na
1044_	chr13	miRNA	55748609.0	55748630.0	+	MIMAT0021035	MIMAT0021035	hsa-miR-5007-5p	hsa-miR-5007-5p	MI0017874
1045_	chr13	miRNA	55748644.0	55748665.0	+	MIMAT0021036	MIMAT0021036	hsa-miR-5007-3p	hsa-miR-5007-3p	MI0017874
1046_	chr13	miRNA_primary_transcript	61773932.0	61774014.0	-	MI0014200	MI0014200	hsa-mir-3169	hsa-mir-3169	na
1047_	chr13	miRNA	61773982.0	61774003.0	-	MIMAT0015044	MIMAT0015044	hsa-miR-3169-5p	hsa-miR-3169	MI0014200
1048_	chr13	miRNA_primary_transcript	66540462.0	66540561.0	-	MI0016833	MI0016833	hsa-mir-548x-2	hsa-mir-548x-2	na
1049_	chr13	miRNA	66540484.0	66540503.0	-	MIMAT0015081	MIMAT0015081	hsa-miR-548x-3p	hsa-miR-548x-3p	MI0016833
1050_	chr13	miRNA_primary_transcript	66792382.0	66792456.0	+	MI0017337	MI0017337	hsa-mir-4704	hsa-mir-4704	na
1051_	chr13	miRNA	66792391.0	66792412.0	+	MIMAT0019803	MIMAT0019803	hsa-miR-4704-5p	hsa-miR-4704-5p	MI0017337
1052_	chr13	miRNA	66792428.0	66792449.0	+	MIMAT0019804	MIMAT0019804	hsa-miR-4704-3p	hsa-miR-4704-3p	MI0017337
1053_	chr13	miRNA_primary_transcript	78272147.0	78272251.0	-	MI0016066	MI0016066	hsa-mir-3665	hsa-mir-3665	na
1054_	chr13	miRNA	78272210.0	78272227.0	-	MIMAT0018087	MIMAT0018087	hsa-miR-3665-5p	hsa-miR-3665	MI0016066
1055_	chr13	miRNA_primary_transcript	88270920.0	88270995.0	-	MI0016863	MI0016863	hsa-mir-4500	hsa-mir-4500	na
1056_	chr13	miRNA	88270926.0	88270942.0	-	MIMAT0019036	MIMAT0019036	hsa-miR-4500-3p	hsa-miR-4500	MI0016863
1057_	chr13	miRNA_primary_transcript	90883436.0	90883531.0	+	MI0003636	MI0003636	hsa-mir-622	hsa-mir-622	na
1058_	chr13	miRNA	90883496.0	90883516.0	+	MIMAT0003291	MIMAT0003291	hsa-miR-622-3p	hsa-miR-622	MI0003636
1059_	chr13	miRNA_primary_transcript	92002859.0	92002942.0	+	MI0000071	MI0000071	hsa-mir-17	hsa-mir-17	na
1060_	chr13	miRNA	92002872.0	92002894.0	+	MIMAT0000070	MIMAT0000070	hsa-miR-17-5p	hsa-miR-17-5p	MI0000071
1061_	chr13	miRNA	92002909.0	92002930.0	+	MIMAT0000071	MIMAT0000071	hsa-miR-17-3p	hsa-miR-17-3p	MI0000071
1062_	chr13	miRNA_primary_transcript	92003005.0	92003075.0	+	MI0000072	MI0000072	hsa-mir-18a	hsa-mir-18a	na
1063_	chr13	miRNA	92003010.0	92003032.0	+	MIMAT0000072	MIMAT0000072	hsa-miR-18a-5p	hsa-miR-18a-5p	MI0000072
1064_	chr13	miRNA	92003051.0	92003073.0	+	MIMAT0002891	MIMAT0002891	hsa-miR-18a-3p	hsa-miR-18a-3p	MI0000072
1065_	chr13	miRNA_primary_transcript	92003145.0	92003226.0	+	MI0000073	MI0000073	hsa-mir-19a	hsa-mir-19a	na
1066_	chr13	miRNA	92003158.0	92003179.0	+	MIMAT0004490	MIMAT0004490	hsa-miR-19a-5p	hsa-miR-19a-5p	MI0000073
1067_	chr13	miRNA	92003193.0	92003215.0	+	MIMAT0000073	MIMAT0000073	hsa-miR-19a-3p	hsa-miR-19a-3p	MI0000073
1068_	chr13	miRNA_primary_transcript	92003319.0	92003389.0	+	MI0000076	MI0000076	hsa-mir-20a	hsa-mir-20a	na
1069_	chr13	miRNA	92003326.0	92003348.0	+	MIMAT0000075	MIMAT0000075	hsa-miR-20a-5p	hsa-miR-20a-5p	MI0000076
1070_	chr13	miRNA	92003362.0	92003383.0	+	MIMAT0004493	MIMAT0004493	hsa-miR-20a-3p	hsa-miR-20a-3p	MI0000076
1071_	chr13	miRNA_primary_transcript	92003446.0	92003532.0	+	MI0000074	MI0000074	hsa-mir-19b-1	hsa-mir-19b-1	na
1072_	chr13	miRNA	92003461.0	92003483.0	+	MIMAT0004491	MIMAT0004491	hsa-miR-19b-1-5p	hsa-miR-19b-1-5p	MI0000074
1073_	chr13	miRNA	92003499.0	92003521.0	+	MIMAT0000074	MIMAT0000074	hsa-miR-19b-3p	hsa-miR-19b-3p	MI0000074
1074_	chr13	miRNA_primary_transcript	92003568.0	92003645.0	+	MI0000093	MI0000093	hsa-mir-92a-1	hsa-mir-92a-1	na
1075_	chr13	miRNA	92003578.0	92003600.0	+	MIMAT0004507	MIMAT0004507	hsa-miR-92a-1-5p	hsa-miR-92a-1-5p	MI0000093
1076_	chr13	miRNA	92003615.0	92003636.0	+	MIMAT0000092	MIMAT0000092	hsa-miR-92a-3p	hsa-miR-92a-3p	MI0000093
1077_	chr13	miRNA_primary_transcript	93142416.0	93142473.0	+	MI0019132	MI0019132	hsa-mir-548as	hsa-mir-548as	na
1078_	chr13	miRNA	93142416.0	93142437.0	+	MIMAT0022267	MIMAT0022267	hsa-miR-548as-5p	hsa-miR-548as-5p	MI0019132
1079_	chr13	miRNA	93142452.0	93142473.0	+	MIMAT0022268	MIMAT0022268	hsa-miR-548as-3p	hsa-miR-548as-3p	MI0019132
1080_	chr13	miRNA_primary_transcript	97079483.0	97079546.0	+	MI0016864	MI0016864	hsa-mir-4501	hsa-mir-4501	na
1081_	chr13	miRNA	97079483.0	97079503.0	+	MIMAT0019037	MIMAT0019037	hsa-miR-4501-5p	hsa-miR-4501	MI0016864
1082_	chr13	miRNA_primary_transcript	98860778.0	98860854.0	+	MI0014201	MI0014201	hsa-mir-3170	hsa-mir-3170	na
1083_	chr13	miRNA	98860787.0	98860808.0	+	MIMAT0015045	MIMAT0015045	hsa-miR-3170-5p	hsa-miR-3170	MI0014201
1084_	chr13	miRNA_primary_transcript	100008385.0	100008482.0	+	MI0003637	MI0003637	hsa-mir-623	hsa-mir-623	na
1085_	chr13	miRNA	100008400.0	100008422.0	+	MIMAT0003292	MIMAT0003292	hsa-miR-623-5p	hsa-miR-623	MI0003637
1086_	chr13	miRNA_primary_transcript	100295313.0	100295403.0	+	MI0015836	MI0015836	hsa-mir-4306	hsa-mir-4306	na
1087_	chr13	miRNA	100295377.0	100295393.0	+	MIMAT0016858	MIMAT0016858	hsa-miR-4306-3p	hsa-miR-4306	MI0015836
1088_	chr13	miRNA_primary_transcript	102619992.0	102620096.0	-	MI0012062	MI0012062	hsa-mir-2681	hsa-mir-2681	na
1089_	chr13	miRNA	102620054.0	102620075.0	-	MIMAT0013515	MIMAT0013515	hsa-miR-2681-5p	hsa-miR-2681-5p	MI0012062
1090_	chr13	miRNA	102620015.0	102620036.0	-	MIMAT0013516	MIMAT0013516	hsa-miR-2681-3p	hsa-miR-2681-3p	MI0012062
1091_	chr13	miRNA_primary_transcript	102698284.0	102698354.0	-	MI0017338	MI0017338	hsa-mir-4705	hsa-mir-4705	na
1092_	chr13	miRNA	102698324.0	102698345.0	-	MIMAT0019805	MIMAT0019805	hsa-miR-4705-5p	hsa-miR-4705	MI0017338
1093_	chr13	miRNA_primary_transcript	108183519.0	108183596.0	-	MI0006404	MI0006404	hsa-mir-1267	hsa-mir-1267	na
1094_	chr13	miRNA	108183565.0	108183585.0	-	MIMAT0005921	MIMAT0005921	hsa-miR-1267-5p	hsa-miR-1267	MI0006404
1095_	chr13	miRNA_primary_transcript	110993305.0	110993376.0	+	MI0025909	MI0025909	hsa-mir-8073	hsa-mir-8073	na
1096_	chr13	miRNA	110993315.0	110993336.0	+	MIMAT0031000	MIMAT0031000	hsa-miR-8073-5p	hsa-miR-8073	MI0025909
1097_	chr13	miRNA_primary_transcript	113917234.0	113917313.0	+	MI0025911	MI0025911	hsa-mir-8075	hsa-mir-8075	na
1098_	chr13	miRNA	113917280.0	113917303.0	+	MIMAT0031002	MIMAT0031002	hsa-miR-8075-3p	hsa-miR-8075	MI0025911
1099_	chr13	miRNA_primary_transcript	115009980.0	115010036.0	+	MI0019131	MI0019131	hsa-mir-548ar	hsa-mir-548ar	na
1100_	chr13	miRNA	115009980.0	115010000.0	+	MIMAT0022265	MIMAT0022265	hsa-miR-548ar-5p	hsa-miR-548ar-5p	MI0019131
1101_	chr13	miRNA	115010016.0	115010036.0	+	MIMAT0022266	MIMAT0022266	hsa-miR-548ar-3p	hsa-miR-548ar-3p	MI0019131
1102_	chr13	miRNA_primary_transcript	115039303.0	115039383.0	+	MI0016865	MI0016865	hsa-mir-4502	hsa-mir-4502	na
1103_	chr13	miRNA	115039360.0	115039381.0	+	MIMAT0019038	MIMAT0019038	hsa-miR-4502-3p	hsa-miR-4502	MI0016865
1104_	chr14	miRNA_primary_transcript	21491473.0	21491545.0	-	MI0022551	MI0022551	hsa-mir-6717	hsa-mir-6717	na
1105_	chr14	miRNA	21491514.0	21491535.0	-	MIMAT0025846	MIMAT0025846	hsa-miR-6717-5p	hsa-miR-6717-5p	MI0022551
1106_	chr14	miRNA_primary_transcript	23426159.0	23426238.0	-	MI0017340	MI0017340	hsa-mir-4707	hsa-mir-4707	na
1107_	chr14	miRNA	23426207.0	23426229.0	-	MIMAT0019807	MIMAT0019807	hsa-miR-4707-5p	hsa-miR-4707-5p	MI0017340
1108_	chr14	miRNA	23426166.0	23426187.0	-	MIMAT0019808	MIMAT0019808	hsa-miR-4707-3p	hsa-miR-4707-3p	MI0017340
1109_	chr14	miRNA_primary_transcript	23857805.0	23857875.0	-	MI0000251	MI0000251	hsa-mir-208a	hsa-mir-208a	na
1110_	chr14	miRNA	23857811.0	23857832.0	-	MIMAT0000241	MIMAT0000241	hsa-miR-208a-3p	hsa-miR-208a-3p	MI0000251
1111_	chr14	miRNA	23857846.0	23857867.0	-	MIMAT0026474	MIMAT0026474	hsa-miR-208a-5p	hsa-miR-208a-5p	MI0000251
