order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV20	Name	derives_from
1004_	chr14	miRNA	101496018.0	101496039.0	+	MIMAT0002816_1	MIMAT0002816	hsa-miR-494-3p	hsa-miR-494	MI0003134_1
1005_	chr14	miRNA_primary_transcript	101496389.0	101496466.0	+	MI0014205_1	MI0014205	hsa-mir-1193	hsa-mir-1193	na
1006_	chr14	miRNA	101496398.0	101496420.0	+	MIMAT0015049_1	MIMAT0015049	hsa-miR-1193-5p	hsa-miR-1193	MI0014205_1
1007_	chr14	miRNA_primary_transcript	101498324.0	101498401.0	+	MI0005565_1	MI0005565	hsa-mir-543	hsa-mir-543	na
1008_	chr14	miRNA	101498370.0	101498391.0	+	MIMAT0004954_1	MIMAT0004954	hsa-miR-543-3p	hsa-miR-543	MI0005565_1
1009_	chr14	miRNA_primary_transcript	101500092.0	101500173.0	+	MI0003135_1	MI0003135	hsa-mir-495	hsa-mir-495	na
1010_	chr14	miRNA	101500141.0	101500162.0	+	MIMAT0002817_1	MIMAT0002817	hsa-miR-495-3p	hsa-miR-495-3p	MI0003135_1
1011_	chr14	miRNA	101500105.0	101500126.0	+	MIMAT0022924_1	MIMAT0022924	hsa-miR-495-5p	hsa-miR-495-5p	MI0003135_1
1012_	chr14	miRNA_primary_transcript	101506027.0	101506092.0	+	MI0000776_1	MI0000776	hsa-mir-376c	hsa-mir-376c	na
1013_	chr14	miRNA	101506069.0	101506089.0	+	MIMAT0000720_1	MIMAT0000720	hsa-miR-376c-3p	hsa-miR-376c-3p	MI0000776_1
1014_	chr14	miRNA	101506031.0	101506051.0	+	MIMAT0022861_1	MIMAT0022861	hsa-miR-376c-5p	hsa-miR-376c-5p	MI0000776_1
1015_	chr14	miRNA_primary_transcript	101506406.0	101506485.0	+	MI0003529_1	MI0003529	hsa-mir-376a-2	hsa-mir-376a-2	na
1016_	chr14	miRNA	101506455.0	101506475.0	+	MIMAT0000729_1	MIMAT0000729	hsa-miR-376a-3p	hsa-miR-376a-3p	MI0003529_1
1017_	chr14	miRNA	101506417.0	101506437.0	+	MIMAT0022928_1	MIMAT0022928	hsa-miR-376a-2-5p	hsa-miR-376a-2-5p	MI0003529_1
1018_	chr14	miRNA_primary_transcript	101506556.0	101506636.0	+	MI0003676_1	MI0003676	hsa-mir-654	hsa-mir-654	na
1019_	chr14	miRNA	101506571.0	101506592.0	+	MIMAT0003330_1	MIMAT0003330	hsa-miR-654-5p	hsa-miR-654-5p	MI0003676_1
1020_	chr14	miRNA	101506606.0	101506627.0	+	MIMAT0004814_1	MIMAT0004814	hsa-miR-654-3p	hsa-miR-654-3p	MI0003676_1
1021_	chr14	miRNA_primary_transcript	101506773.0	101506872.0	+	MI0002466_1	MI0002466	hsa-mir-376b	hsa-mir-376b	na
1022_	chr14	miRNA	101506834.0	101506855.0	+	MIMAT0002172_1	MIMAT0002172	hsa-miR-376b-3p	hsa-miR-376b-3p	MI0002466_1
1023_	chr14	miRNA	101506796.0	101506817.0	+	MIMAT0022923_1	MIMAT0022923	hsa-miR-376b-5p	hsa-miR-376b-5p	MI0002466_1
1024_	chr14	miRNA_primary_transcript	101507119.0	101507186.0	+	MI0000784_1	MI0000784	hsa-mir-376a-1	hsa-mir-376a-1	na
1025_	chr14	miRNA	101507125.0	101507146.0	+	MIMAT0003386_1	MIMAT0003386	hsa-miR-376a-5p	hsa-miR-376a-5p	MI0000784_1
1026_	chr14	miRNA	101507162.0	101507182.0	+	MIMAT0000729_2	MIMAT0000729	hsa-miR-376a-3p	hsa-miR-376a-3p	MI0000784_1
1027_	chr14	miRNA_primary_transcript	101507700.0	101507782.0	+	MI0005525_1	MI0005525	hsa-mir-300	hsa-mir-300	na
1028_	chr14	miRNA	101507751.0	101507772.0	+	MIMAT0004903_1	MIMAT0004903	hsa-miR-300-3p	hsa-miR-300	MI0005525_1
1029_	chr14	miRNA_primary_transcript	101509314.0	101509399.0	+	MI0003844_1	MI0003844	hsa-mir-1185-1	hsa-mir-1185-1	na
1030_	chr14	miRNA	101509328.0	101509348.0	+	MIMAT0005798_1	MIMAT0005798	hsa-miR-1185-5p	hsa-miR-1185-5p	MI0003844_1
1031_	chr14	miRNA	101509366.0	101509387.0	+	MIMAT0022838_1	MIMAT0022838	hsa-miR-1185-1-3p	hsa-miR-1185-1-3p	MI0003844_1
1032_	chr14	miRNA_primary_transcript	101510535.0	101510620.0	+	MI0003821_1	MI0003821	hsa-mir-1185-2	hsa-mir-1185-2	na
1033_	chr14	miRNA	101510549.0	101510569.0	+	MIMAT0005798_2	MIMAT0005798	hsa-miR-1185-5p	hsa-miR-1185-5p	MI0003821_1
1034_	chr14	miRNA	101510587.0	101510608.0	+	MIMAT0022713_1	MIMAT0022713	hsa-miR-1185-2-3p	hsa-miR-1185-2-3p	MI0003821_1
1035_	chr14	miRNA_primary_transcript	101512257.0	101512331.0	+	MI0000789_1	MI0000789	hsa-mir-381	hsa-mir-381	na
1036_	chr14	miRNA	101512305.0	101512326.0	+	MIMAT0000736_1	MIMAT0000736	hsa-miR-381-3p	hsa-miR-381-3p	MI0000789_1
1037_	chr14	miRNA	101512264.0	101512285.0	+	MIMAT0022862_1	MIMAT0022862	hsa-miR-381-5p	hsa-miR-381-5p	MI0000789_1
1038_	chr14	miRNA_primary_transcript	101512792.0	101512875.0	+	MI0003530_1	MI0003530	hsa-mir-487b	hsa-mir-487b	na
1039_	chr14	miRNA	101512842.0	101512863.0	+	MIMAT0003180_1	MIMAT0003180	hsa-miR-487b-3p	hsa-miR-487b	MI0003530_1
1040_	chr14	miRNA_primary_transcript	101513658.0	101513735.0	+	MI0003514_1	MI0003514	hsa-mir-539	hsa-mir-539	na
1041_	chr14	miRNA	101513666.0	101513687.0	+	MIMAT0003163_1	MIMAT0003163	hsa-miR-539-5p	hsa-miR-539-5p	MI0003514_1
1042_	chr14	miRNA	101513706.0	101513727.0	+	MIMAT0022705_1	MIMAT0022705	hsa-miR-539-3p	hsa-miR-539-3p	MI0003514_1
1043_	chr14	miRNA_primary_transcript	101514238.0	101514316.0	+	MI0005540_1	MI0005540	hsa-mir-889	hsa-mir-889	na
1044_	chr14	miRNA	101514286.0	101514306.0	+	MIMAT0004921_1	MIMAT0004921	hsa-miR-889-3p	hsa-miR-889	MI0005540_1
1045_	chr14	miRNA_primary_transcript	101514995.0	101515085.0	+	MI0003515_1	MI0003515	hsa-mir-544a	hsa-mir-544a	na
1046_	chr14	miRNA	101515049.0	101515070.0	+	MIMAT0003164_1	MIMAT0003164	hsa-miR-544a-3p	hsa-miR-544a	MI0003515_1
1047_	chr14	miRNA_primary_transcript	101515887.0	101515983.0	+	MI0003677_1	MI0003677	hsa-mir-655	hsa-mir-655	na
1048_	chr14	miRNA	101515947.0	101515968.0	+	MIMAT0003331_1	MIMAT0003331	hsa-miR-655-3p	hsa-miR-655	MI0003677_1
1049_	chr14	miRNA_primary_transcript	101518783.0	101518862.0	+	MI0002471_1	MI0002471	hsa-mir-487a	hsa-mir-487a	na
1050_	chr14	miRNA	101518831.0	101518852.0	+	MIMAT0002178_1	MIMAT0002178	hsa-miR-487a-3p	hsa-miR-487a	MI0002471_1
1051_	chr14	miRNA_primary_transcript	101520643.0	101520718.0	+	MI0000790_1	MI0000790	hsa-mir-382	hsa-mir-382	na
1052_	chr14	miRNA	101520653.0	101520674.0	+	MIMAT0000737_1	MIMAT0000737	hsa-miR-382-5p	hsa-miR-382-5p	MI0000790_1
1053_	chr14	miRNA	101520689.0	101520709.0	+	MIMAT0022697_1	MIMAT0022697	hsa-miR-382-3p	hsa-miR-382-3p	MI0000790_1
1054_	chr14	miRNA_primary_transcript	101521024.0	101521096.0	+	MI0000474_1	MI0000474	hsa-mir-134	hsa-mir-134	na
1055_	chr14	miRNA	101521031.0	101521052.0	+	MIMAT0000447_1	MIMAT0000447	hsa-miR-134-5p	hsa-miR-134	MI0000474_1
1056_	chr14	miRNA_primary_transcript	101521595.0	101521660.0	+	MI0003761_1	MI0003761	hsa-mir-668	hsa-mir-668	na
1057_	chr14	miRNA	101521637.0	101521659.0	+	MIMAT0003881_1	MIMAT0003881	hsa-miR-668-3p	hsa-miR-668	MI0003761_1
1058_	chr14	miRNA_primary_transcript	101521756.0	101521828.0	+	MI0002469_1	MI0002469	hsa-mir-485	hsa-mir-485	na
1059_	chr14	miRNA	101521764.0	101521785.0	+	MIMAT0002175_1	MIMAT0002175	hsa-miR-485-5p	hsa-miR-485-5p	MI0002469_1
1060_	chr14	miRNA	101521801.0	101521822.0	+	MIMAT0002176_1	MIMAT0002176	hsa-miR-485-3p	hsa-miR-485-3p	MI0002469_1
1061_	chr14	miRNA_primary_transcript	101522556.0	101522637.0	+	MI0014206_1	MI0014206	hsa-mir-323b	hsa-mir-323b	na
1062_	chr14	miRNA	101522570.0	101522592.0	+	MIMAT0001630_1	MIMAT0001630	hsa-miR-323b-5p	hsa-miR-323b-5p	MI0014206_1
1063_	chr14	miRNA	101522606.0	101522627.0	+	MIMAT0015050_1	MIMAT0015050	hsa-miR-323b-3p	hsa-miR-323b-3p	MI0014206_1
1064_	chr14	miRNA_primary_transcript	101526092.0	101526175.0	+	MI0000480_1	MI0000480	hsa-mir-154	hsa-mir-154	na
1065_	chr14	miRNA	101526106.0	101526127.0	+	MIMAT0000452_1	MIMAT0000452	hsa-miR-154-5p	hsa-miR-154-5p	MI0000480_1
1066_	chr14	miRNA	101526142.0	101526163.0	+	MIMAT0000453_1	MIMAT0000453	hsa-miR-154-3p	hsa-miR-154-3p	MI0000480_1
1067_	chr14	miRNA_primary_transcript	101526910.0	101527011.0	+	MI0003136_1	MI0003136	hsa-mir-496	hsa-mir-496	na
1068_	chr14	miRNA	101526965.0	101526986.0	+	MIMAT0002818_1	MIMAT0002818	hsa-miR-496-3p	hsa-miR-496	MI0003136_1
1069_	chr14	miRNA_primary_transcript	101528387.0	101528455.0	+	MI0000785_1	MI0000785	hsa-mir-377	hsa-mir-377	na
1070_	chr14	miRNA	101528393.0	101528414.0	+	MIMAT0004689_1	MIMAT0004689	hsa-miR-377-5p	hsa-miR-377-5p	MI0000785_1
1071_	chr14	miRNA	101528431.0	101528452.0	+	MIMAT0000730_1	MIMAT0000730	hsa-miR-377-3p	hsa-miR-377-3p	MI0000785_1
1072_	chr14	miRNA_primary_transcript	101530832.0	101530915.0	+	MI0005539_1	MI0005539	hsa-mir-541	hsa-mir-541	na
1073_	chr14	miRNA	101530841.0	101530865.0	+	MIMAT0004919_1	MIMAT0004919	hsa-miR-541-5p	hsa-miR-541-5p	MI0005539_1
1074_	chr14	miRNA	101530885.0	101530906.0	+	MIMAT0004920_1	MIMAT0004920	hsa-miR-541-3p	hsa-miR-541-3p	MI0005539_1
1075_	chr14	miRNA_primary_transcript	101531637.0	101531715.0	+	MI0001735_1	MI0001735	hsa-mir-409	hsa-mir-409	na
1076_	chr14	miRNA	101531651.0	101531673.0	+	MIMAT0001638_1	MIMAT0001638	hsa-miR-409-5p	hsa-miR-409-5p	MI0001735_1
1077_	chr14	miRNA	101531683.0	101531704.0	+	MIMAT0001639_1	MIMAT0001639	hsa-miR-409-3p	hsa-miR-409-3p	MI0001735_1
1078_	chr14	miRNA_primary_transcript	101531784.0	101531874.0	+	MI0002464_1	MI0002464	hsa-mir-412	hsa-mir-412	na
1079_	chr14	miRNA	101531837.0	101531859.0	+	MIMAT0002170_1	MIMAT0002170	hsa-miR-412-3p	hsa-miR-412	MI0002464_1
1080_	chr14	miRNA_primary_transcript	101531935.0	101532004.0	+	MI0000777_1	MI0000777	hsa-mir-369	hsa-mir-369	na
1081_	chr14	miRNA	101531943.0	101531964.0	+	MIMAT0001621_1	MIMAT0001621	hsa-miR-369-5p	hsa-miR-369-5p	MI0000777_1
1082_	chr14	miRNA	101531978.0	101531998.0	+	MIMAT0000721_1	MIMAT0000721	hsa-miR-369-3p	hsa-miR-369-3p	MI0000777_1
1083_	chr14	miRNA_primary_transcript	101532249.0	101532328.0	+	MI0002465_1	MI0002465	hsa-mir-410	hsa-mir-410	na
1084_	chr14	miRNA	101532298.0	101532318.0	+	MIMAT0002171_1	MIMAT0002171	hsa-miR-410-3p	hsa-miR-410	MI0002465_1
1085_	chr14	miRNA_primary_transcript	101533061.0	101533138.0	+	MI0003678_1	MI0003678	hsa-mir-656	hsa-mir-656	na
1086_	chr14	miRNA	101533103.0	101533123.0	+	MIMAT0003332_1	MIMAT0003332	hsa-miR-656-3p	hsa-miR-656	MI0003678_1
1087_	chr14	miRNA_primary_transcript	102026624.0	102026759.0	-	MI0006382_1	MI0006382	hsa-mir-1247	hsa-mir-1247	na
1088_	chr14	miRNA	102026699.0	102026720.0	-	MIMAT0005899_1	MIMAT0005899	hsa-miR-1247-5p	hsa-miR-1247-5p	MI0006382_1
1089_	chr14	miRNA	102026663.0	102026686.0	-	MIMAT0022721_1	MIMAT0022721	hsa-miR-1247-3p	hsa-miR-1247-3p	MI0006382_1
1090_	chr14	miRNA_primary_transcript	103005981.0	103006063.0	+	MI0015837_1	MI0015837	hsa-mir-4309	hsa-mir-4309	na
1091_	chr14	miRNA	103005991.0	103006008.0	+	MIMAT0016859_1	MIMAT0016859	hsa-miR-4309-5p	hsa-miR-4309	MI0015837_1
1092_	chr14	miRNA_primary_transcript	104583742.0	104583851.0	+	MI0000283_1	MI0000283	hsa-mir-203a	hsa-mir-203a	na
1093_	chr14	miRNA	104583806.0	104583827.0	+	MIMAT0000264_1	MIMAT0000264	hsa-miR-203a-3p	hsa-miR-203a	MI0000283_1
1094_	chr14	miRNA_primary_transcript	104583755.0	104583840.0	-	MI0017343_1	MI0017343	hsa-mir-203b	hsa-mir-203b	na
1095_	chr14	miRNA	104583805.0	104583826.0	-	MIMAT0019813_1	MIMAT0019813	hsa-miR-203b-5p	hsa-miR-203b-5p	MI0017343_1
1096_	chr14	miRNA	104583765.0	104583787.0	-	MIMAT0019814_1	MIMAT0019814	hsa-miR-203b-3p	hsa-miR-203b-3p	MI0017343_1
1097_	chr14	miRNA_primary_transcript	105144031.0	105144086.0	-	MI0017344_1	MI0017344	hsa-mir-4710	hsa-mir-4710	na
1098_	chr14	miRNA	105144060.0	105144077.0	-	MIMAT0019815_1	MIMAT0019815	hsa-miR-4710-5p	hsa-miR-4710	MI0017344_1
1099_	chr14	miRNA_primary_transcript	106323682.0	106323741.0	-	MI0016910_1	MI0016910	hsa-mir-4539	hsa-mir-4539	na
1100_	chr14	miRNA	106323682.0	106323703.0	-	MIMAT0019082_1	MIMAT0019082	hsa-miR-4539-3p	hsa-miR-4539	MI0016910_1
1101_	chr14	miRNA_primary_transcript	106324293.0	106324344.0	-	MI0016871_1	MI0016871	hsa-mir-4507	hsa-mir-4507	na
1102_	chr14	miRNA	106324294.0	106324313.0	-	MIMAT0019044_1	MIMAT0019044	hsa-miR-4507-3p	hsa-miR-4507	MI0016871_1
1103_	chr14	miRNA_primary_transcript	106325653.0	106325722.0	-	MI0016908_1	MI0016908	hsa-mir-4537	hsa-mir-4537	na
1104_	chr14	miRNA	106325701.0	106325722.0	-	MIMAT0019080_1	MIMAT0019080	hsa-miR-4537-5p	hsa-miR-4537	MI0016908_1
1105_	chr14	miRNA_primary_transcript	107259100.0	107259214.0	-	MI0018174_1	MI0018174	hsa-mir-5195	hsa-mir-5195	na
1106_	chr14	miRNA	107259158.0	107259179.0	-	MIMAT0021126_1	MIMAT0021126	hsa-miR-5195-5p	hsa-miR-5195-5p	MI0018174_1
1107_	chr14	miRNA	107259125.0	107259145.0	-	MIMAT0021127_1	MIMAT0021127	hsa-miR-5195-3p	hsa-miR-5195-3p	MI0018174_1
1108_	chr15	miRNA_primary_transcript	21038124.0	21038198.0	+	MI0014207_1	MI0014207	hsa-mir-3118-4	hsa-mir-3118-4	na
1109_	chr15	miRNA	21038167.0	21038189.0	+	MIMAT0014980_4	MIMAT0014980	hsa-miR-3118-3p	hsa-miR-3118	MI0014207_1
1110_	chr15	miRNA_primary_transcript	21145581.0	21145662.0	+	MI0019308_1	MI0019308	hsa-mir-5701-1	hsa-mir-5701-1	na
1111_	chr15	miRNA	21145590.0	21145608.0	+	MIMAT0022494_1	MIMAT0022494	hsa-miR-5701-5p	hsa-miR-5701	MI0019308_1
1112_	chr15	miRNA_primary_transcript	22049274.0	22049348.0	+	MI0015981_1	MI0015981	hsa-mir-3118-6	hsa-mir-3118-6	na
1113_	chr15	miRNA	22049317.0	22049339.0	+	MIMAT0014980_5	MIMAT0014980	hsa-miR-3118-3p	hsa-miR-3118	MI0015981_1
1114_	chr15	miRNA_primary_transcript	22156766.0	22156847.0	+	MI0019593_1	MI0019593	hsa-mir-5701-2	hsa-mir-5701-2	na
1115_	chr15	miRNA	22156775.0	22156793.0	+	MIMAT0022494_2	MIMAT0022494	hsa-miR-5701-5p	hsa-miR-5701	MI0019593_1
1116_	chr15	miRNA_primary_transcript	22513229.0	22513280.0	-	MI0006405_1	MI0006405	hsa-mir-1268a	hsa-mir-1268a	na
1117_	chr15	miRNA	22513259.0	22513276.0	-	MIMAT0005922_1	MIMAT0005922	hsa-miR-1268a-5p	hsa-miR-1268a	MI0006405_1
1118_	chr15	miRNA_primary_transcript	22675148.0	22675241.0	-	MI0016873_1	MI0016873	hsa-mir-4509-1	hsa-mir-4509-1	na
1119_	chr15	miRNA	22675203.0	22675224.0	-	MIMAT0019046_1	MIMAT0019046	hsa-miR-4509-5p	hsa-miR-4509	MI0016873_1
1120_	chr15	miRNA_primary_transcript	23807209.0	23807278.0	-	MI0016872_1	MI0016872	hsa-mir-4508	hsa-mir-4508	na
1121_	chr15	miRNA	23807254.0	23807270.0	-	MIMAT0019045_1	MIMAT0019045	hsa-miR-4508-5p	hsa-miR-4508	MI0016872_1
1122_	chr15	miRNA_primary_transcript	26093894.0	26093972.0	-	MI0017349_1	MI0017349	hsa-mir-4715	hsa-mir-4715	na
1123_	chr15	miRNA	26093942.0	26093963.0	-	MIMAT0019824_1	MIMAT0019824	hsa-miR-4715-5p	hsa-miR-4715-5p	MI0017349_1
1124_	chr15	miRNA	26093905.0	26093927.0	-	MIMAT0019825_1	MIMAT0019825	hsa-miR-4715-3p	hsa-miR-4715-3p	MI0017349_1
1125_	chr15	miRNA_primary_transcript	28671637.0	28671730.0	+	MI0016874_1	MI0016874	hsa-mir-4509-2	hsa-mir-4509-2	na
1126_	chr15	miRNA	28671654.0	28671675.0	+	MIMAT0019046_2	MIMAT0019046	hsa-miR-4509-5p	hsa-miR-4509	MI0016874_1
1127_	chr15	miRNA_primary_transcript	28735898.0	28735991.0	-	MI0016875_1	MI0016875	hsa-mir-4509-3	hsa-mir-4509-3	na
1128_	chr15	miRNA	28735953.0	28735974.0	-	MIMAT0019046_3	MIMAT0019046	hsa-miR-4509-5p	hsa-miR-4509	MI0016875_1
1129_	chr15	miRNA_primary_transcript	31357235.0	31357344.0	-	MI0000287_1	MI0000287	hsa-mir-211	hsa-mir-211	na
1130_	chr15	miRNA	31357298.0	31357319.0	-	MIMAT0000268_1	MIMAT0000268	hsa-miR-211-5p	hsa-miR-211-5p	MI0000287_1
1131_	chr15	miRNA	31357262.0	31357282.0	-	MIMAT0022694_1	MIMAT0022694	hsa-miR-211-3p	hsa-miR-211-3p	MI0000287_1
1132_	chr15	miRNA_primary_transcript	34674270.0	34674351.0	-	MI0006323_1	MI0006323	hsa-mir-1233-1	hsa-mir-1233-1	na
1133_	chr15	miRNA	34674270.0	34674289.0	-	MIMAT0005588_1	MIMAT0005588	hsa-miR-1233-3p	hsa-miR-1233-3p	MI0006323_1
1134_	chr15	miRNA	34674327.0	34674348.0	-	MIMAT0022943_1	MIMAT0022943	hsa-miR-1233-5p	hsa-miR-1233-1-5p	MI0006323_1
1135_	chr15	miRNA_primary_transcript	34820491.0	34820572.0	-	MI0015973_1	MI0015973	hsa-mir-1233-2	hsa-mir-1233-2	na
1136_	chr15	miRNA	34820491.0	34820510.0	-	MIMAT0005588_2	MIMAT0005588	hsa-miR-1233-3p	hsa-miR-1233-3p	MI0015973_1
1137_	chr15	miRNA_primary_transcript	35664457.0	35664565.0	-	MI0016599_1	MI0016599	hsa-mir-3942	hsa-mir-3942	na
1138_	chr15	miRNA	35664522.0	35664543.0	-	MIMAT0018358_1	MIMAT0018358	hsa-miR-3942-5p	hsa-miR-3942-5p	MI0016599_1
1139_	chr15	miRNA	35664481.0	35664501.0	-	MIMAT0019230_1	MIMAT0019230	hsa-miR-3942-3p	hsa-miR-3942-3p	MI0016599_1
1140_	chr15	miRNA_primary_transcript	36219057.0	36219124.0	+	MI0016876_1	MI0016876	hsa-mir-4510	hsa-mir-4510	na
1141_	chr15	miRNA	36219064.0	36219085.0	+	MIMAT0019047_1	MIMAT0019047	hsa-miR-4510-5p	hsa-miR-4510	MI0016876_1
1142_	chr15	miRNA_primary_transcript	41983783.0	41983876.0	+	MI0003640_1	MI0003640	hsa-mir-626	hsa-mir-626	na
1143_	chr15	miRNA	41983843.0	41983861.0	+	MIMAT0003295_1	MIMAT0003295	hsa-miR-626-3p	hsa-miR-626	MI0003640_1
1144_	chr15	miRNA_primary_transcript	42158693.0	42158749.0	-	MI0015840_1	MI0015840	hsa-mir-4310	hsa-mir-4310	na
1145_	chr15	miRNA	42158703.0	42158718.0	-	MIMAT0016862_1	MIMAT0016862	hsa-miR-4310-3p	hsa-miR-4310	MI0015840_1
1146_	chr15	miRNA_primary_transcript	42491768.0	42491864.0	-	MI0003641_1	MI0003641	hsa-mir-627	hsa-mir-627	na
1147_	chr15	miRNA	42491828.0	42491849.0	-	MIMAT0003296_1	MIMAT0003296	hsa-miR-627-5p	hsa-miR-627	MI0003641_1
1148_	chr15	miRNA_primary_transcript	44085857.0	44085957.0	-	MI0006429_1	MI0006429	hsa-mir-1282	hsa-mir-1282	na
1149_	chr15	miRNA	44085930.0	44085949.0	-	MIMAT0005940_1	MIMAT0005940	hsa-miR-1282-5p	hsa-miR-1282	MI0006429_1
1150_	chr15	miRNA_primary_transcript	45725248.0	45725327.0	+	MI0005544_1	MI0005544	hsa-mir-147b	hsa-mir-147b	na
1151_	chr15	miRNA	45725296.0	45725317.0	+	MIMAT0004928_1	MIMAT0004928	hsa-miR-147b-3p	hsa-miR-147b	MI0005544_1
1152_	chr15	miRNA_primary_transcript	49461267.0	49461350.0	-	MI0017350_1	MI0017350	hsa-mir-4716	hsa-mir-4716	na
1153_	chr15	miRNA	49461318.0	49461339.0	-	MIMAT0019826_1	MIMAT0019826	hsa-miR-4716-5p	hsa-miR-4716-5p	MI0017350_1
1154_	chr15	miRNA	49461276.0	49461297.0	-	MIMAT0019827_1	MIMAT0019827	hsa-miR-4716-3p	hsa-miR-4716-3p	MI0017350_1
1155_	chr15	miRNA_primary_transcript	50652526.0	50652607.0	+	MI0017346_1	MI0017346	hsa-mir-4712	hsa-mir-4712	na
1156_	chr15	miRNA	50652534.0	50652555.0	+	MIMAT0019818_1	MIMAT0019818	hsa-miR-4712-5p	hsa-miR-4712-5p	MI0017346_1
1157_	chr15	miRNA	50652582.0	50652602.0	+	MIMAT0019819_1	MIMAT0019819	hsa-miR-4712-3p	hsa-miR-4712-3p	MI0017346_1
1158_	chr15	miRNA_primary_transcript	51534387.0	51534461.0	+	MI0017347_1	MI0017347	hsa-mir-4713	hsa-mir-4713	na
1159_	chr15	miRNA	51534397.0	51534418.0	+	MIMAT0019820_1	MIMAT0019820	hsa-miR-4713-5p	hsa-miR-4713-5p	MI0017347_1
1160_	chr15	miRNA	51534430.0	51534451.0	+	MIMAT0019821_1	MIMAT0019821	hsa-miR-4713-3p	hsa-miR-4713-3p	MI0017347_1
1161_	chr15	miRNA_primary_transcript	52569314.0	52569397.0	-	MI0006403_1	MI0006403	hsa-mir-1266	hsa-mir-1266	na
1162_	chr15	miRNA	52569363.0	52569385.0	-	MIMAT0005920_1	MIMAT0005920	hsa-miR-1266-5p	hsa-miR-1266	MI0006403_1
1163_	chr15	miRNA_primary_transcript	55665138.0	55665232.0	-	MI0003642_1	MI0003642	hsa-mir-628	hsa-mir-628	na
1164_	chr15	miRNA	55665189.0	55665210.0	-	MIMAT0004809_1	MIMAT0004809	hsa-miR-628-5p	hsa-miR-628-5p	MI0003642_1
1165_	chr15	miRNA	55665152.0	55665172.0	-	MIMAT0003297_1	MIMAT0003297	hsa-miR-628-3p	hsa-miR-628-3p	MI0003642_1
1166_	chr15	miRNA_primary_transcript	59463382.0	59463461.0	-	MI0010635_1	MI0010635	hsa-mir-2116	hsa-mir-2116	na
1167_	chr15	miRNA	59463428.0	59463448.0	-	MIMAT0011160_1	MIMAT0011160	hsa-miR-2116-5p	hsa-miR-2116-5p	MI0010635_1
1168_	chr15	miRNA	59463391.0	59463411.0	-	MIMAT0011161_1	MIMAT0011161	hsa-miR-2116-3p	hsa-miR-2116-3p	MI0010635_1
1169_	chr15	miRNA_primary_transcript	62635228.0	62635337.0	+	MI0020362_1	MI0020362	hsa-mir-6085	hsa-mir-6085	na
1170_	chr15	miRNA	62635310.0	62635328.0	+	MIMAT0023710_1	MIMAT0023710	hsa-miR-6085-3p	hsa-miR-6085	MI0020362_1
1171_	chr15	miRNA_primary_transcript	63116156.0	63116240.0	+	MI0000486_1	MI0000486	hsa-mir-190a	hsa-mir-190a	na
1172_	chr15	miRNA	63116170.0	63116191.0	+	MIMAT0000458_1	MIMAT0000458	hsa-miR-190a-5p	hsa-miR-190a	MI0000486_1
1173_	chr15	miRNA_primary_transcript	64163129.0	64163218.0	-	MI0001444_1	MI0001444	hsa-mir-422a	hsa-mir-422a	na
1174_	chr15	miRNA	64163188.0	64163209.0	-	MIMAT0001339_1	MIMAT0001339	hsa-miR-422a-5p	hsa-miR-422a	MI0001444_1
1175_	chr15	miRNA_primary_transcript	65054586.0	65054714.0	-	MI0006408_1	MI0006408	hsa-mir-1272	hsa-mir-1272	na
1176_	chr15	miRNA	65054670.0	65054695.0	-	MIMAT0005925_1	MIMAT0005925	hsa-miR-1272-5p	hsa-miR-1272	MI0006408_1
1177_	chr15	miRNA_primary_transcript	66011584.0	66011670.0	-	MI0016877_1	MI0016877	hsa-mir-4511	hsa-mir-4511	na
1178_	chr15	miRNA	66011635.0	66011656.0	-	MIMAT0019048_1	MIMAT0019048	hsa-miR-4511-5p	hsa-miR-4511	MI0016877_1
1179_	chr15	miRNA_primary_transcript	66332571.0	66332670.0	+	MI0015841_1	MI0015841	hsa-mir-4311	hsa-mir-4311	na
1180_	chr15	miRNA	66332581.0	66332598.0	+	MIMAT0016863_1	MIMAT0016863	hsa-miR-4311-5p	hsa-miR-4311	MI0015841_1
1181_	chr15	miRNA_primary_transcript	66789296.0	66789372.0	-	MI0016878_1	MI0016878	hsa-mir-4512	hsa-mir-4512	na
1182_	chr15	miRNA	66789303.0	66789324.0	-	MIMAT0019049_1	MIMAT0019049	hsa-miR-4512-3p	hsa-miR-4512	MI0016878_1
1183_	chr15	miRNA_primary_transcript	69094189.0	69094264.0	-	MI0015842_1	MI0015842	hsa-mir-4312	hsa-mir-4312	na
1184_	chr15	miRNA	69094199.0	69094217.0	-	MIMAT0016864_1	MIMAT0016864	hsa-miR-4312-3p	hsa-miR-4312	MI0015842_1
1185_	chr15	miRNA_primary_transcript	70371711.0	70371807.0	-	MI0003643_1	MI0003643	hsa-mir-629	hsa-mir-629	na
1186_	chr15	miRNA	70371766.0	70371786.0	-	MIMAT0004810_1	MIMAT0004810	hsa-miR-629-5p	hsa-miR-629-5p	MI0003643_1
1187_	chr15	miRNA	70371726.0	70371747.0	-	MIMAT0003298_1	MIMAT0003298	hsa-miR-629-3p	hsa-miR-629-3p	MI0003643_1
1188_	chr15	miRNA_primary_transcript	72879558.0	72879654.0	+	MI0003644_1	MI0003644	hsa-mir-630	hsa-mir-630	na
